Objeto,Categoria
"Construção de muro de contenção, passeio de pedestres e recapeamento de pavimento flexível na Rua Tulipa da África, altura do nº 304",10205
Contratação de empresa especializada em engenharia ou arquitetura para revitalização de viela localizada na Travessa Capivara – Jardim Sabiá – São Paulo - São Paulo.,10205
"Contratação de empresa com registro no Conselho de Classe Competente, a qual fornecerá materiais e mão de obra, para efetuar a Construção de Quadra 01 (uma) Poliesportiva Coberta, localizada à Rua Prefeito Arnolfo Alves nº 100, bairro Aparecidinh...",10205
Revitalização DA PRAÇA ENTRE A AV. ANACÊ E RUA EÇAÚNA - JARDIM UMARIZAL,10205
"Revitalização, incluindo reforma de quadra poliesportiva, instalação de ATI, playground, brinquedo de madeira plástica, mobiliário urbano e serviços de paisagismo e complementares de engenharia, na Praça Luiz Gonzaga Nascimento Junior, Rua Chiqui...",10205
"Contratação de empresa especializada para prestar serviços de engenharia, com fornecimento de mão de obra qualificada, insumos e consumos, equipamentos e ferramentas para a execução de obra para criação de pontos de apoio e outros, incluindo revi...",10205
Contratação de Obra de Cobertura do Prédio da Unidade Regional de Pesquisa e Desenvolvimento de Bauru,10101
"Contratação de empresa de engenharia com especialidade em obras públicas, para obra de “Ampliação da Escola Municipal Dr. Gomes Lima, Dionísio/MG”",10101
Pavimentacao asfaltica de vias urbanas em CBUQ com 18.254 53m2 sendo 6.574 72m2 implantacao asfaltica 4.038 94m2 recape asfaltico e 7.640 87m2 pavimentacao asfaltica sobre pedras irregulares incluindo servicos preliminares drenagem base e sub base revest...,10205
"Prestação de serviços especializados de engenharia para a reforma das salas 243 e 245, com área total de 200m², incluindo todas as intervenções civis necessárias, fornecimento de insumos e mão de obra, nas dependências do edifício sede da Asse...",10101
"Contratação de empresa de engenharia especializada para reforma e ampliação das instalações elétricas das unidades USF Jardim Marchesi e UBS Bonfim Paulista, conforme edital e seus anexos.",10110
"Contratação de empresa especializada Execução de Obra de Pavimentação Asfáltica, em ruas da cidade de Cruzaltense/RS, com fornecimento de materiais e mão de obra, conforme descrito no Memorial Descritivo, Orçamentos, Cronograma e demais Projetos.",10205
"Contratação de empresa especializada para elaboração de projetos de arquitetura e engenharia, estudos técnicos e documentação complementar necessária para viabilizar a contratação de obra de construção do Hospital Universitário da Universida...",30101
"Contratação de empresa de engenharia para execução de obras de pavimentação e urbanização em ruas da Vila Santa Fé Lote 01; Vila São Pedro Lote 02, Zona Rural de Marabá - Marabá/PA",10205
"- O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa especializada para a execução de obras e serviços de engenharia, com fornecimento de materiais, equipamentos, mão de obra e acessórios para a ...",10205
Contratação de empresa de engenharia para execução dos serviços de pavimentação asfáltica e drenagem no Bairro do Los Angeles (Parque Social II) no Município de Pojuca – Bahia.,10205
"Contratação de empresa de engenharia, mediante Sistema de Registro de Preços, para execução de serviços necessários à construção de Quadra Society, com grama sintética, com uma área de 200m , nos Campi do Instituto Federal de Educação do Am...",10205
- Contratação de Empresa Especializada em execução de Serviço de Reforma da QUADRA DE ESPORTES da EMEF Cel. Jorge Teixeira de Oliveira.,10101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA , COM FORNECIMENTO DE MAO DE OBRA E MATERIAL, PARA PRESTAÇÃO DE SERVIÇO DE CONSTRUÇÃO DE QUADRA POLIESPORTIVA DA FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE SAO JOSE DO RIO PARDO - FEUC, CONFORME CONDIÇÕES E ...",10101
"- CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DEENGENHARIA PARA EXECUÇÃO DE OBRAS DE PAVIMENTAÇÃO ASFÁLTICA,DRENAGEM E SINALIZAÇÃO EM RUAS E AVENIDAS SITUADAS NO BAIRRO JARDIMCLODOALDO – MUNICÍPIO DE CACOAL.",10205
Contratação de empresa especializada em arquitetura/engenharia para a execução do projeto de construção do Auditório da Unidade escolar nas dependências do Colégio Tiradentes Ubá/MG,10101
CONTRATAÇÃO DE EMPRESA DE ENGENHARIA ESPECIALIZADA PARA REFORMA DA CAPELA DO HOSPITAL DA BRIGADA MILITAR DE PORTO ALEGRE,10101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DEnENGENHARIA PARA EXECUÇÃO DE OBRAS DE PAVIMENTAÇÃO ASFÁLTICA,nDRENAGEM E SINALIZAÇÃO EM RUAS E AVENIDAS SITUADAS NO BAIRRO JARDIMnCLODOALDO – MUNICÍPIO DE CACOAL.",10205
"- Contratação de empresa especializada para a execução de reforma na sede do Conselho Regional de Fisioterapia e Terapia Ocupacional da 18ª Região - CREFITO-18, com fornecimento de material e mão de obra, conforme condições e exigências estabel...",10101
Contratação de Empresa Especializada em execução de Serviço de Reforma da QUADRA DE ESPORTES da EMEF Cel. Jorge Teixeira de Oliveira.,10101
"Contratação de empresa especializada para fornecimento de material e mão de obra para construção Estacionamento do Novo Paço Municipal, Rua João de Passos – Bairro Centro – Nazaré Paulista/SP, conforme Projeto, Memorial Descritivo, Planilha O...",10205
"CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MATERIAIS E MÃO DE OBRA PARA PAVIMENTAÇÃO ASFÁLTICA, DRENAGEM PLUVIAL E SINALIZAÇÃO VIÁRIA DA TRAVESSA CENTRO SOCIAL URBANO, BAIRRO BOA VISTA, RIO DO SUL/SC.",10205
"Contratação de empresa para a execução de 4.663,80? m² Pavimentação em Paralelepípedo, referente às ruas na zona rural do município de Itaueira - PI.",10205
"Contratação de pessoa jurídica, com exclusividade para ME/EPP, de obra para construção de banheiro para atendimento aos servidores que trabalham no Mirante da Ponte Estaiada, com fornecimento de material, mão de obra e equipamentos necessários, de...",10101
"CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MATERIAIS E MÃO DE OBRA PARA PAVIMENTAÇÃO ASFÁLTICA, DRENAGEM PLUVIAL E SINALIZAÇÃO VIÁRIA DA TRAVESSA CENTRO SOCIAL URBANO, BAIRRO BOA VISTA, RIO DO SUL/SC",10205
OBRA DE CONSTRUÇÃO DE PONTE NO BAIRRO RIBEIRÃOZINHO,10204
"- CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRA DE ENGENHARIA, QUAL SEJA, CONSTRUÇÃO DA PONTE DE CONCRETO PRÉ-MOLDADO PROTENDIDO SOBRE O RIO FAZENDA IBF, EXTENSÕES: 31,00 M LARGURA: 8,80 M, SITUADO NA RODOVIA MUNICIPAL, ZONA RURAL NA...",10204
"CONSTRUÇÃO DE ROTATÓRIA, CALÇAS EM PAVER; PAVIMENTAÇÃO NOVA EM CBUQ E GALERIAS PLUVIAIS, NO TRECHO ENTRE A AVENIDA MÁRIO DE MENEZES COM A AVENIDA MANOEL RIBAS E RUA PAULO FRONTIN (COM FORNECIMENTO DE MATERIAIS, EQUIPAMENTOS E MÃO DE OBRA ESPECIAL...",10205
Prestação de serviço continuado de recolhimento de resíduos de construção civil,20201
"Contratação de empresa especializada em serviços de engenharia (com fornecimento de material e mão de obra) para a construção do novo prédio do CREAS (Centro de Referência Especializado de Assistência Social), no Município de Tapurah/MT.",10101
"- CONTRATAÇÃO DE EMPRESA DE ENGENHARIA QUE EXECUTARÁ SERVIÇO DE RECAPEAMENTO COM MASSA ASFALTICA CBUQ NAS RUAS DOS BAIRROS NITEROI E CENTRO, NO MUNICIPIO DE ATÍLIO VIVACQUA/ES, COM FORNECIMENTO DE PEÇAS, EQUIPAMENTOS, MATERIAIS E MÃO DE OBRA.",10205
"Contratação dos serviços de engenharia para execução das obras de revitalização dos canteiros centrais da Avenida Rio Branco, no Município de Santa Cruz/RN.",10205
"CONTRATAÇÃO DE EMPRESA PARA EXECUTAR SERVIÇOS DE SINALIZAÇÃO DAS VIAS URBANAS NO MUNICÍPIO DE MOMBAÇA/CE, JUNTO À SECRETARIA DE INFRAESTRUTURA, OBRAS E SEGURANÇA PÚBLICA",10205
"Contratação de empresa para fornecimento de materiais e mão de obra para pavimentação intertravada, drenagem pluvial e sinalização viária das ruas: Beco Hercílio Bernardo Cláudio, Bairro Taboão; Rua Gravataí, Bairro Santana; Rua São Luiz, Ba...",10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇO DE REFORMA E PINTURA DE ESTRUTURA, COM COBERTURA EM TELHAS GALVANIZADAS E NA COBERTURA DE ACESSO ENTRE SALAS E REFEITÓRIOS A SER EFETUADA NA CRECHE PROFª OLIMPIA FRANCO CÉSAR, COM FORNE...",10101
"Execução de Construção de Infraestrutura Urbana (lazer), contendo campo de futebol com grama sintética, playground, paisagismo e demais itens e especificações técnicas constantes no projeto",10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PAVIMENTAÇÃO EM PEDRA TOSCA EM DIVERSOS TRECHOS (CARAÚBAS, BARRO VERMELHO E SEDE) NO MUNICÍPIO DE GRAÇA/CE",10205
"- CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA OBRA DE CONSTRUÇÃO DE PRAÇA PÚBLICA NO DISTRITO DE NASCENTE, NESTE MUNICÍPIO",10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA DE ENGENHARIA PARA REALIZAÇÃO DAS OBRAS E SERVIÇOS NA CONSTRUÇÃO DE MURO EM ALVENARIA DE BLOCOS DE CONCRETO APARENTE, PARA CERCAMENTO DO TERRENO DO NOVO ALMOXARIFADO, LOCALIZADO NA RUA FRANCISCO MONTEIRO DE RES...",10307
"- Contratação dos serviços de engenharia para execução das obras de revitalização dos canteiros centrais da Avenida Rio Branco, no Município de Santa Cruz/RN.",10205
"Contratação de empresa especializada em fornecimento de material e mão de obra para construção do PARQUE DO VALE DOS DINOSSAUROS, destinado à Secretaria Municipal de Trabalho Turismo e Desenvolvimento Econômico",10205
"Requer processo para contratação de empresa especializada no ramo de engenharia civil para a construção de Construção do canal de aguas pluviais no córrego taboquinha, município de Cabeceiras/GO",10202
"contratação de empresa especializada para realização de obras de Pavimentação Asfáltica (Capeamento) em Concreto Betuminoso Usinado a Quente (C.B.U.Q.) sobre pavimento com pedras irregulares existentes, em uma área de 2.810,54m² (inclusa as sarj...",10205
"Contratação de empresa, sob o regime de empreitada global, compreendendo material e mão de obra para Cercamento da Escola Municipal de Educação Infantil e Ensino Fun-damental Leonel de Moura Brizola.",10307
"CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS NO REGIME DE EMPREITADA POR MENOR PREÇO GLOBAL, COMPREENDENDO MATERIAL, MÃO DE OBRA E EQUIPAMENTOS, PARA A EXECUÇÃO DE OBRA DE PAVIMENTAÇÃO ASFÁLTICA EM CBUQ E SINALIZAÇÃO VERTICAL E HORIZ...",10201
"Placas de Sinalização: PARE (Cód.R-1), PROIBIDO VIRAR À DIREITA/ESQUERDA (Cód.R-4a/R-4b), Placa PROIBIDO ESTACIONAR (Cód.R-6), VELOCIDADE MAX.PERMITIDA (Cód.R-19), PERMITIDO ESTAC.15MIN-FARMACIA, CARGA E DESCARGA, FAIXA DE PEDESTRE (Cód.A-32b), P...",10306
"Contratação de empresa de engenharia para execução das obras e serviços de pavimentação em paralelepípedo (3.048,00 m²) no município de Teresina-PI.",10205
"- CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DE UMA QUADRA POLIESPORTIVA SEM COBERTURA NO POVOADO SACOS DO TINGUI, MUNICÍPIO DE SÍTIO DO QUINTO-BA, CONFORME EDITAL E SEUS ANEXOS.",10205
"- CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA REFORMA DO AMBIENTE INTERNO DO AUDITÓRIO E AMPLIAÇÃO DA ÁREA EXTERNA DA ESCOLA JUVENAL FERREIRA DE BRITO LOCALIZADA NO SÍTIO LAGOA DO MEIO, PB-248, ZONA RURAL DE AMPARO-PB",10101
"Contratação de empresa especializada em engenharia elétrica para a emissão de laudo técnico das condições das instalações elétricas do Presídio Regional de Santo Ângelo (PRSA), indicando as manutenções que devem ser realizadas, com lista e ...",30101
"- CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA PARA REFORMA E AMPLIAÇÃO DA ESCOLA MUNICIPAL NO POVOADO DO TINGUI, MUNICÍPIO DE SÍTIO DO QUINTO-BA, CONFORME EDITAL E SEUS ANEXOS.",10101
"Contratação de empresa para execução de serviços de sinalização horizontal de trânsito em diversas vias, rural e urbana, do Município de Cajati/SP.",10306
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAR PAVIMENTAÇÃO ASFÁLTICA E DRENAGEM PLUVIAL NA RUAS URUGUAI E NAVEGANTES,10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE MATERIAIS PARA PAVIMENTAÇÃO ASFÁLTICA EM TSD EM DIVERSAS VIAS, EM ATENDIMENTO AO CONVENIO 1488-2024/SINFRA, CONFORME PROJETO BÁSICO, PLANILHA ORÇAMENTARIA, CRONOGRAMA FÍSICO-FINANCEIRO E M...",10205
- CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONSTRUÇÃO CIVIL PARA EXECUTAR O SERVIÇO DE REFORMA DA UNIDADE MISTA DE MINISTRO ANDREAZZA,10101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PAVIMENTAÇÃO COM LAJOTAS DAS RUAS JOSE DOS SANTOS E MAURO BENINCA - BAIRRO LIRI, IÇARA – SC E RUA TREVISO - BAIRRO JAQUELINE, IÇARA – SC.",10205
"- CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE PAVIMENTAÇÃO DE ESTRADAS VICINAIS ATRAVÉS DO CONTRATO DE REPASSE 1090168-06, NO MUNICÍPIO DE SÃO FRANCISCO DO OESTE/RN.",10201
"Contratação de empresa especializada para prestar serviços de engenharia, com fornecimento de mão de obra qualificada, insumos e consumos, equipamentos e ferramentas para a execução de obra para criação de pontos de apoio e outros, incluindo revi...",10401
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇO DE REFORMA E PINTURA DE ESTRUTURA, COM COBERTURA EM TELHAS GALVANIZADAS E NA COBERTURA DE ACESSO ENTRE SALAS E REFEITÓRIOS A SER EFETUADA NA CRECHE PROFª OLIMPIA FRANCO CÉSAR, COM FORNE...",10101
OBRA DE CONSTRUÇÃO DE PONTE NO BAIRRO RIBEIRÃOZINHO,10204
"Contratação de empresa de engenharia com especialidade em obras públicas, para obra de “Ampliação da Escola Municipal Dr. Gomes Lima, Dionísio/MG”",10101
"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA A REFORMA DE QUADRA ESPORTIVA E A CONSTRUÇÃO DE PRAÇA, NO BAIRRO VILA NOVA, NA RUA MANOEL JOSÉ FURTADO, NO MUNICÍPIO DE CUPARAQUE/MG, SENDO COM RECURSOS ORIUNDOS DE TRANSFERÊNCIA ESPECIAL DO MINISTÉRIO D...",10205
"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA EXECUÇÃO DOS SERVIÇOS DE PAVIMENTAÇÃO EM PARALELEPIPEDOS GRANITICOS DA VIA E ACESSO AO POVOADO DO SITIO PRATA, NA ZONA RURAL DO MUNICÍPIO DE EXU-PE",10205
Execução de obra de melhoria da infraestrutura rodoviária de pavimentação em vias públicas urbanas no município de Chuí - RS. Rua Palestina. Convenio nº 2323/5174 - processo nº 23/2600-0001277-9.,10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRA DE ENGENHARIA, QUAL SEJA, CONSTRUÇÃO DA PONTE DE CONCRETO PRÉ-MOLDADO PROTENDIDO SOBRE O RIO FAZENDA IBF, EXTENSÕES: 31,00 M LARGURA: 8,80 M, SITUADO NA RODOVIA MUNICIPAL, ZONA RURAL NAS ...",10204
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA PARA REFORMA E AMPLIAÇÃO DA ESCOLA MUNICIPAL NO POVOADO DO TINGUI, MUNICÍPIO DE SÍTIO DO QUINTO-BA, CONFORME EDITAL E SEUS ANEXOS.",10101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA OBRA DE CONSTRUÇÃO DE PRAÇA PÚBLICA NO DISTRITO DE NASCENTE, NESTE MUNICÍPIO",10205
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DE UMA QUADRA POLIESPORTIVA SEM COBERTURA NO POVOADO SACOS DO TINGUI, MUNICÍPIO DE SÍTIO DO QUINTO-BA, CONFORME EDITAL E SEUS ANEXOS.",10205
- CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM OBRAS DE ENGENHARIA PARA A CONSTRUÇÃO DO CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS) NO MUNICÍPIO DE CHAVES/PA,10101
"CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MATERIAIS E MÃO DE OBRA PARA PAVIMENTAÇÃO INTERTRAVADA, DRENAGEM PLUVIAL E SINALIZAÇÃO VIÁRIA DAS RUAS: BECO HERCÍLIO BERNARDO CLÁUDIO, BAIRRO TABOÃO; RUA GRAVATAÍ, BAIRRO SANTANA; RUA SÃO LUIZ, BA...",10205
Contratação de empresa especializada para execução de REFORMA E REVITALIZAÇÃO DO CAMPO DE FUTEBOL DO JARDIM MIRIZOLA - COTIA,10205
PRESTAÇÃO DE SERVIÇOS DE ELABORAÇÃO DE PROJETOS DE ENGENHARIA E ARQUITETURA DE REFORMA DA CÂMARA MUNICIPAL CURRAL NOVO DO PIAUÍ,30101
"- Contratação de empresa para execução da obra de AMPLIAÇÃO DO GINÁSIO POLIESPORTIVO COMUNIDADE DE SÃO PEDRO DO MARATÁ, localizado na Estrada Municipal de Esperança, esquina Estrada Geral Maratá, localidade de São Pedro do Maratá, Município...",10205
"CONTRATAÇÃO DE PESSOA JURÍDICA ESPECIALIZADA NA PRESTAÇÃO DO SERVIÇO DE ENGENHARIA PARA RECUPERAÇÃO DO PREDIO ONDE FUNCIONA O BOLSA FAMILIA, NO MUNICIPIO DE ACOPIARA/CE, DE INTERESSE DA SECRETARIA DO TRABALHO E DESENVOLVIMENTO SOCIAL.",10101
"- Contratação de Empresa especializada em Obras e Serviços de Engenharia para Construção e Urbanização do Canteiro Central da Avenida João de Deus Sousa, neste Município.",10205
Execução de obra de melhoria da infraestrutura rodoviária de pavimentação em vias públicas urbanas no município de Chuí - RS. Rua Palestina. Convenio nº 2323/5174 - processo nº 23/2600-0001277-9.,10205
"Contratação de empresa para Execução de Obra de Construção de Pórtico, no município de Santana do Jacaré/MG, conforme Projeto Básico e Caderno Básico da Obra, Serviço Comum de Engenharia.",10205
"OBRA DE CONSTRUÇÃO DO CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL – CRAS, CONTRATO DE REPASSE Nº 108940- 02 CONVÊNIO Nº 946402/2023 – PROGRAMA ESTRUTURAÇÃO DA REDE DE SERVIÇOS DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL (SUAS) - POLÍTICAS PÚB...",10101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE REVESTIMENTO EM EPOX E PINTURA DE QUADRA POLIESPORTIVA DO GINASIO DE ESPORTES JUCA MENDES, COM FORNECIMENTO DE MATERIAL, MÃO DE OBRA E EQUIPAMENTOS NECESSARIOS",10205
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE ESTUDOS E DE PROJETO EXECUTIVO DE ENGENHARIA VIÁRIA PARA REFORMA/REVITALIZAÇÃO ASFALTICA DA MALHA VIÁRIA DE ACESSO PRIMÁRIO AO MUNICIPIO AO LONGO DAS RUAS SC – 423 OVIDIO DAMASO DA SILVIE...,30101
2º PUBLICAÇÃO - CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DE CONSTRUÇÃO DE UMA QUADRA DE GRAMA SINTÉTICA (SOCIETY) PARA O NÚCLEO ESCOLAR MUNICIPAL JULIANA TOMPOROSKI KRULL,10101
